283 0.660147 0.080265 0.002847
284 0.660801 0.080133 0.002834
285 0.661455 0.080027 0.002821
286 0.662100 0.079897 0.002809
287 0.662745 0.079792 0.002797
288 0.663381 0.079664 0.002785
289 0.664016 0.079560 0.002773
290 0.664642 0.079435 0.002762
291 0.665268 0.079332 0.002750
292 0.665885 0.079209 0.002739
293 0.666502 0.079107 0.002728
294 0.667111 0.078987 0.002717
295 0.667718 0.078885 0.002706
296 0.668318 0.078767 0.002695
297 0.668917 0.078667 0.002685
298 0.669508 0.078551 0.002675
299 0.670098 0.078452 0.002664
300 0.670680 0.078338 0.002654
301 0.671261 0.078240 0.002644
302 0.671836 0.078128 0.002635
303 0.672408 0.078031 0.002625
304 0.672975 0.077921 0.002616
305 0.673539 0.077825 0.002606
306 0.674097 0.077717 0.002597
307 0.674653 0.077622 0.002588
308 0.675202 0.077516 0.002579
309 0.675750 0.077422 0.002570
310 0.676292 0.077318 0.002562
311 0.676832 0.077225 0.002553
312 0.677366 0.077123 0.002545
313 0.677898 0.077031 0.002536
314 0.678424 0.076931 0.002528
315 0.678949 0.076840 0.002520
316 0.679467 0.076741 0.002512
317 0.679984 0.076651 0.002504
318 0.680495 0.076554 0.002497
319 0.681004 0.076466 0.002489
320 0.681508 0.076370 0.002482
321 0.682009 0.076283 0.002474
322 0.682506 0.076189 0.002467
323 0.683000 0.076102 0.002460
324 0.683489 0.076010 0.002453
325 0.683976 0.075924 0.002446
326 0.684459 0.075834 0.002439
327 0.684939 0.075749 0.002432
328 0.685414 0.075660 0.002426
329 0.685887 0.075577 0.002419
330 0.686355 0.075489 0.002412
331 0.686821 0.075407 0.002406
332 0.687283 0.075320 0.002400
333 0.687742 0.075239 0.002394
334 0.688197 0.075154 0.002388
335 0.688649 0.075074 0.002382
336 0.689098 0.074990 0.002376
337 0.689543 0.074911 0.002370
338 0.689985 0.074829 0.002364
339 0.690425 0.074751 0.002358
340 0.690860 0.074670 0.002353
341 0.691293 0.074593 0.002347
342 0.691722 0.074513 0.002342
343 0.692149 0.074437 0.002337
344 0.692572 0.074358 0.002331
345 0.692992 0.074283 0.002326
346 0.693409 0.074206 0.002321
347 0.693823 0.074132 0.002316
348 0.694234 0.074056 0.002311
349 0.694642 0.073983 0.002306
350 0.695047 0.073908 0.002301
351 0.695449 0.073836 0.002296
352 0.695848 0.073762 0.002292
353 0.696245 0.073691 0.002287
354 0.696638 0.073619 0.002283
355 0.697029 0.073549 0.002278
356 0.697416 0.073477 0.002274
357 0.697801 0.073408 0.002269
358 0.698183 0.073338 0.002265
359 0.698562 0.073270 0.002261
360 0.698939 0.073200 0.002257
361 0.699312 0.073133 0.002253
362 0.699683 0.073065 0.002248
363 0.700052 0.072999 0.002245
364 0.700417 0.072931 0.002241
365 0.700780 0.072866 0.002237
366 0.701140 0.072800 0.002233
367 0.701498 0.072735 0.002229
368 0.701853 0.072670 0.002225
369 0.702205 0.072607 0.002222
370 0.702555 0.072542 0.002218
371 0.702903 0.072480 0.002215
372 0.703247 0.072417 0.002211
373 0.703590 0.072355 0.002208
374 0.703929 0.072292 0.002204
375 0.704267 0.072232 0.002201
376 0.704601 0.072170 0.002198
377 0.704934 0.072110 0.002194
378 0.705264 0.072050 0.002191
379 0.705591 0.071991 0.002188
380 0.705916 0.071931 0.002185
381 0.706239 0.071873 0.002182
382 0.706560 0.071814 0.002179
383 0.706878 0.071756 0.002176
384 0.707193 0.071699 0.002173
385 0.707507 0.071642 0.002170
386 0.707818 0.071585 0.002167
387 0.708127 0.071529 0.002164
388 0.708434 0.071473 0.002162
389 0.708738 0.071418 0.002159
390 0.709040 0.071363 0.002156
391 0.709340 0.071308 0.002154
392 0.709638 0.071254 0.002151
393 0.709934 0.071200 0.002148
394 0.710227 0.071147 0.002146
395 0.710519 0.071094 0.002143
396 0.710808 0.071041 0.002141
397 0.711095 0.070989 0.002138
398 0.711380 0.070937 0.002136
399 0.711663 0.070886 0.002134
400 0.711944 0.070835 0.002131
401 0.712223 0.070784 0.002129
402 0.712499 0.070733 0.002127
403 0.712774 0.070684 0.002125
404 0.713047 0.070634 0.002122
405 0.713318 0.070585 0.002120
406 0.713586 0.070536 0.002118
407 0.713853 0.070487 0.002116
408 0.714118 0.070439 0.002114
409 0.714381 0.070391 0.002112
410 0.714642 0.070344 0.002110
411 0.714901 0.070297 0.002108
412 0.715158 0.070250 0.002106
413 0.715414 0.070203 0.002104
414 0.715667 0.070157 0.002102
415 0.715919 0.070111 0.002100
416 0.716169 0.070066 0.002099
417 0.716417 0.070021 0.002097
418 0.716663 0.069976 0.002095
419 0.716907 0.069932 0.002093
420 0.717150 0.069887 0.002091
421 0.717391 0.069844 0.002090
422 0.717630 0.069800 0.002088
423 0.717867 0.069757 0.002086
424 0.718103 0.069714 0.002085
425 0.718337 0.069672 0.002083
426 0.718569 0.069629 0.002082
427 0.718799 0.069587 0.002080
428 0.719028 0.069546 0.002079
429 0.719255 0.069504 0.002077
430 0.719481 0.069463 0.002075
431 0.719705 0.069423 0.002074
432 0.719927 0.069382 0.002073
433 0.720147 0.069342 0.002071
434 0.720366 0.069302 0.002070
435 0.720584 0.069263 0.002068
436 0.720799 0.069223 0.002067
437 0.721014 0.069184 0.002066
438 0.721226 0.069146 0.002064
439 0.721437 0.069107 0.002063
440 0.721647 0.069069 0.002062
441 0.721855 0.069031 0.002060
442 0.722061 0.068994 0.002059
443 0.722266 0.068957 0.002058
444 0.722470 0.068919 0.002057
445 0.722672 0.068883 0.002056
446 0.722873 0.068846 0.002054
447 0.723072 0.068810 0.002053
448 0.723269 0.068774 0.002052
449 0.723465 0.068738 0.002051
450 0.723660 0.068703 0.002050
451 0.723854 0.068668 0.002049
452 0.724046 0.068633 0.002048
453 0.724236 0.068598 0.002047
454 0.724425 0.068564 0.002045
455 0.724613 0.068530 0.002044
456 0.724799 0.068496 0.002043
457 0.724984 0.068462 0.002042
458 0.725168 0.068429 0.002041
459 0.725350 0.068395 0.002040
460 0.725531 0.068362 0.002039
461 0.725711 0.068330 0.002039
462 0.725889 0.068297 0.002038
463 0.726067 0.068265 0.002037
464 0.726242 0.068233 0.002036
465 0.726417 0.068201 0.002035
466 0.726590 0.068170 0.002034
467 0.726762 0.068139 0.002033
468 0.726933 0.068108 0.002032
469 0.727102 0.068077 0.002031
470 0.727270 0.068046 0.002031
471 0.727437 0.068016 0.002030
472 0.727603 0.067986 0.002029
473 0.727768 0.067956 0.002028
474 0.727931 0.067926 0.002027
475 0.728093 0.067896 0.002027
476 0.728254 0.067867 0.002026
477 0.728414 0.067838 0.002025
478 0.728573 0.067809 0.002024
479 0.728730 0.067780 0.002024
480 0.728887 0.067752 0.002023
481 0.729042 0.067724 0.002022
482 0.729196 0.067696 0.002021
483 0.729349 0.067668 0.002021
484 0.729501 0.067640 0.002020
485 0.729651 0.067613 0.002019
486 0.729801 0.067586 0.002019
487 0.729950 0.067559 0.002018
488 0.730097 0.067532 0.002017
489 0.730244 0.067505 0.002017
490 0.730389 0.067479 0.002016
491 0.730533 0.067453 0.002016
492 0.730676 0.067426 0.002015
493 0.730818 0.067401 0.002014
494 0.730960 0.067375 0.002014
495 0.731100 0.067349 0.002013
496 0.731239 0.067324 0.002013
497 0.731377 0.067299 0.002012
498 0.731514 0.067274 0.002012
499 0.731650 0.067249 0.002011
500 0.731785 0.067225 0.002011
501 0.731919 0.067200 0.002010
502 0.732052 0.067176 0.002009
503 0.732184 0.067152 0.002009
504 0.732315 0.067128 0.002008
505 0.732446 0.067105 0.002008
506 0.732575 0.067081 0.002007
507 0.732703 0.067058 0.002007
508 0.732830 0.067035 0.002006
509 0.732957 0.067012 0.002006
510 0.733082 0.066989 0.002006
511 0.733207 0.066966 0.002005
512 0.733331 0.066944 0.002005
513 0.733454 0.066921 0.002004
514 0.733575 0.066899 0.002004
515 0.733696 0.066877 0.002003
516 0.733817 0.066855 0.002003
517 0.733936 0.066833 0.002002
518 0.734054 0.066812 0.002002
519 0.734172 0.066791 0.002002
520 0.734288 0.066769 0.002001
521 0.734404 0.066748 0.002001
522 0.734519 0.066727 0.002000
523 0.734633 0.066707 0.002000
524 0.734747 0.066686 0.002000
525 0.734859 0.066665 0.001999
526 0.734971 0.066645 0.001999
527 0.735081 0.066625 0.001999
528 0.735191 0.066605 0.001998
529 0.735301 0.066585 0.001998
530 0.735409 0.066565 0.001998
531 0.735517 0.066546 0.001997
532 0.735624 0.066526 0.001997
533 0.735730 0.066507 0.001997
534 0.735835 0.066488 0.001996
535 0.735939 0.066469 0.001996
536 0.736043 0.066450 0.001996
537 0.736146 0.066431 0.001995
538 0.736248 0.066413 0.001995
539 0.736350 0.066394 0.001995
540 0.736451 0.066376 0.001994
541 0.736551 0.066358 0.001994
542 0.736650 0.066340 0.001994
543 0.736749 0.066322 0.001994
544 0.736847 0.066304 0.001993
545 0.736944 0.066286 0.001993
546 0.737040 0.066269 0.001993
547 0.737136 0.066251 0.001992
548 0.737231 0.066234 0.001992
549 0.737325 0.066217 0.001992
550 0.737419 0.066200 0.001992
551 0.737512 0.066183 0.001991
552 0.737604 0.066166 0.001991
553 0.737696 0.066149 0.001991
554 0.737787 0.066133 0.001991
555 0.737877 0.066116 0.001990
556 0.737967 0.066100 0.001990
557 0.738056 0.066084 0.001990
558 0.738144 0.066068 0.001990
559 0.738232 0.066052 0.001989
560 0.738319 0.066036 0.001989
561 0.738405 0.066020 0.001989
562 0.738491 0.066005 0.001989
563 0.738576 0.065989 0.001989
564 0.738660 0.065974 0.001988
565 0.738744 0.065959 0.001988
566 0.738828 0.065943 0.001988
567 0.738910 0.065928 0.001988
568 0.738992 0.065913 0.001988
569 0.739074 0.065899 0.001987
570 0.739155 0.065884 0.001987
571 0.739235 0.065869 0.001987
572 0.739315 0.065855 0.001987
573 0.739394 0.065840 0.001987
574 0.739473 0.065826 0.001986
575 0.739551 0.065812 0.001986
576 0.739628 0.065798 0.001986
577 0.739705 0.065784 0.001986
578 0.739781 0.065770 0.001986
579 0.739857 0.065756 0.001986
580 0.739932 0.065742 0.001985
581 0.740007 0.065729 0.001985
582 0.740081 0.065715 0.001985
583 0.740154 0.065702 0.001985
584 0.740227 0.065689 0.001985
585 0.740300 0.065676 0.001985
586 0.740372 0.065662 0.001984
587 0.740443 0.065649 0.001984
588 0.740514 0.065637 0.001984
589 0.740584 0.065624 0.001984
590 0.740654 0.065611 0.001984
591 0.740724 0.065598 0.001984
592 0.740793 0.065586 0.001984
593 0.740861 0.065573 0.001983
594 0.740929 0.065561 0.001983
595 0.740996 0.065549 0.001983
596 0.741063 0.065537 0.001983
597 0.741129 0.065525 0.001983
598 0.741195 0.065513 0.001983
599 0.741261 0.065501 0.001983
600 0.741326 0.065489 0.001983
601 0.741390 0.065477 0.001982
602 0.741454 0.065466 0.001982
603 0.741518 0.065454 0.001982
604 0.741581 0.065443 0.001982
605 0.741643 0.065431 0.001982
606 0.741705 0.065420 0.001982
607 0.741767 0.065409 0.001982
608 0.741828 0.065397 0.001982
609 0.741889 0.065386 0.001982
610 0.741950 0.065375 0.001981
611 0.742009 0.065365 0.001981
612 0.742069 0.065354 0.001981
613 0.742128 0.065343 0.001981
614 0.742187 0.065332 0.001981
615 0.742245 0.065322 0.001981
616 0.742303 0.065311 0.001981
617 0.742360 0.065301 0.001981
618 0.742417 0.065290 0.001981
619 0.742473 0.065280 0.001981
620 0.742529 0.065270 0.001980
621 0.742585 0.065260 0.001980
622 0.742640 0.065250 0.001980
623 0.742695 0.065240 0.001980
624 0.742750 0.065230 0.001980
625 0.742804 0.065220 0.001980
626 0.742857 0.065210 0.001980
627 0.742911 0.065201 0.001980
628 0.742964 0.065191 0.001980
629 0.743016 0.065181 0.001980
630 0.743068 0.065172 0.001980
631 0.743120 0.065162 0.001979
632 0.743171 0.065153 0.001979
633 0.743222 0.065144 0.001979
634 0.743273 0.065135 0.001979
635 0.743323 0.065125 0.001979
636 0.743373 0.065116 0.001979
637 0.743423 0.065107 0.001979
638 0.743472 0.065098 0.001979
639 0.743521 0.065090 0.001979
640 0.743569 0.065081 0.001979
641 0.743617 0.065072 0.001979
642 0.743665 0.065063 0.001979
643 0.743712 0.065055 0.001979
644 0.743759 0.065046 0.001979
645 0.743806 0.065038 0.001978
646 0.743853 0.065029 0.001978
647 0.743899 0.065021 0.001978
648 0.743944 0.065012 0.001978
649 0.743990 0.065004 0.001978
650 0.744035 0.064996 0.001978
651 0.744079 0.064988 0.001978
652 0.744124 0.064980 0.001978
653 0.744168 0.064972 0.001978
654 0.744212 0.064964 0.001978
655 0.744255 0.064956 0.001978
656 0.744298 0.064948 0.001978
657 0.744341 0.064940 0.001978
658 0.744383 0.064933 0.001978
659 0.744425 0.064925 0.001978
660 0.744467 0.064917 0.001978
661 0.744509 0.064910 0.001978
662 0.744550 0.064902 0.001978
663 0.744591 0.064895 0.001977
664 0.744632 0.064887 0.001977
665 0.744672 0.064880 0.001977
666 0.744712 0.064873 0.001977
667 0.744752 0.064866 0.001977
668 0.744791 0.064858 0.001977
669 0.744831 0.064851 0.001977
670 0.744869 0.064844 0.001977
671 0.744908 0.064837 0.001977
672 0.744946 0.064830 0.001977
673 0.744984 0.064823 0.001977
674 0.745022 0.064816 0.001977
675 0.745060 0.064810 0.001977
676 0.745097 0.064803 0.001977
677 0.745134 0.064796 0.001977
678 0.745171 0.064789 0.001977
679 0.745207 0.064783 0.001977
680 0.745243 0.064776 0.001977
681 0.745279 0.064770 0.001977
682 0.745315 0.064763 0.001977
683 0.745350 0.064757 0.001977
684 0.745385 0.064750 0.001977
685 0.745420 0.064744 0.001977
686 0.745455 0.064738 0.001977
687 0.745489 0.064731 0.001976
688 0.745523 0.064725 0.001976
689 0.745557 0.064719 0.001976
690 0.745590 0.064713 0.001976
691 0.745624 0.064707 0.001976
692 0.745657 0.064701 0.001976
693 0.745690 0.064695 0.001976
694 0.745722 0.064689 0.001976
695 0.745755 0.064683 0.001976
696 0.745787 0.064677 0.001976
697 0.745819 0.064671 0.001976
698 0.745851 0.064666 0.001976
699 0.745882 0.064660 0.001976
700 0.745913 0.064654 0.001976
701 0.745944 0.064649 0.001976
702 0.745975 0.064643 0.001976
703 0.746006 0.064637 0.001976
704 0.746036 0.064632 0.001976
705 0.746066 0.064626 0.001976
706 0.746096 0.064621 0.001976
707 0.746126 0.064616 0.001976
708 0.746155 0.064610 0.001976
709 0.746184 0.064605 0.001976
710 0.746213 0.064600 0.001976
711 0.746242 0.064594 0.001976
712 0.746271 0.064589 0.001976
713 0.746299 0.064584 0.001976
714 0.746327 0.064579 0.001976
715 0.746355 0.064574 0.001976
716 0.746383 0.064569 0.001976
717 0.746411 0.064564 0.001976
718 0.746438 0.064559 0.001976
719 0.746465 0.064554 0.001976
720 0.746492 0.064549 0.001976
721 0.746519 0.064544 0.001976
722 0.746545 0.064539 0.001976
723 0.746572 0.064534 0.001976
724 0.746598 0.064530 0.001976
725 0.746624 0.064525 0.001975
726 0.746650 0.064520 0.001975
727 0.746676 0.064516 0.001975
728 0.746701 0.064511 0.001975
729 0.746726 0.064506 0.001975
730 0.746751 0.064502 0.001975
731 0.746776 0.064497 0.001975
732 0.746801 0.064493 0.001975
733 0.746825 0.064488 0.001975
734 0.746850 0.064484 0.001975
735 0.746874 0.064479 0.001975
736 0.746898 0.064475 0.001975
737 0.746922 0.064471 0.001975
738 0.746945 0.064466 0.001975
739 0.746969 0.064462 0.001975
740 0.746992 0.064458 0.001975
741 0.747015 0.064454 0.001975
742 0.747038 0.064450 0.001975
743 0.747061 0.064445 0.001975
744 0.747084 0.064441 0.001975
745 0.747106 0.064437 0.001975
746 0.747128 0.064433 0.001975
747 0.747151 0.064429 0.001975
748 0.747172 0.064425 0.001975
749 0.747194 0.064421 0.001975
750 0.747216 0.064417 0.001975
751 0.747237 0.064413 0.001975
752 0.747259 0.064409 0.001975
753 0.747280 0.064406 0.001975
754 0.747301 0.064402 0.001975
755 0.747322 0.064398 0.001975
756 0.747343 0.064394 0.001975
757 0.747363 0.064390 0.001975
758 0.747384 0.064387 0.001975
759 0.747404 0.064383 0.001975
760 0.747424 0.064379 0.001975
761 0.747444 0.064376 0.001975
762 0.747464 0.064372 0.001975
763 0.747483 0.064369 0.001975
764 0.747503 0.064365 0.001975
765 0.747522 0.064361 0.001975
766 0.747542 0.064358 0.001975
767 0.747561 0.064355 0.001975
768 0.747580 0.064351 0.001975
769 0.747599 0.064348 0.001975
770 0.747617 0.064344 0.001975
771 0.747636 0.064341 0.001975
772 0.747654 0.064338 0.001975
773 0.747673 0.064334 0.001975
774 0.747691 0.064331 0.001975
775 0.747709 0.064328 0.001975
776 0.747727 0.064324 0.001975
777 0.747745 0.064321 0.001975
778 0.747762 0.064318 0.001975
779 0.747780 0.064315 0.001975
780 0.747797 0.064312 0.001975
781 0.747814 0.064308 0.001975
782 0.747831 0.064305 0.001975
783 0.747848 0.064302 0.001975
784 0.747865 0.064299 0.001975
785 0.747882 0.064296 0.001975
786 0.747899 0.064293 0.001975
787 0.747915 0.064290 0.001975
788 0.747932 0.064287 0.001975
789 0.747948 0.064284 0.001975
790 0.747964 0.064281 0.001975
791 0.747980 0.064278 0.001975
792 0.747996 0.064275 0.001975
793 0.748012 0.064272 0.001975
794 0.748028 0.064270 0.001975
795 0.748043 0.064267 0.001975
796 0.748059 0.064264 0.001975
797 0.748074 0.064261 0.001975
798 0.748089 0.064258 0.001975
799 0.748104 0.064256 0.001975
800 0.748119 0.064253 0.001975
801 0.748134 0.064250 0.001975
802 0.748149 0.064248 0.001975
803 0.748164 0.064245 0.001975
804 0.748178 0.064242 0.001975
805 0.748193 0.064240 0.001975
806 0.748207 0.064237 0.001975
807 0.748221 0.064234 0.001975
808 0.748236 0.064232 0.001975
809 0.748250 0.064229 0.001975
810 0.748264 0.064227 0.001975
811 0.748277 0.064224 0.001975
812 0.748291 0.064222 0.001975
813 0.748305 0.064219 0.001975
814 0.748318 0.064217 0.001975
815 0.748332 0.064214 0.001975
816 0.748345 0.064212 0.001974
817 0.748358 0.064209 0.001974
818 0.748372 0.064207 0.001974
819 0.748385 0.064205 0.001974
820 0.748398 0.064202 0.001974
821 0.748410 0.064200 0.001974
822 0.748423 0.064198 0.001974
823 0.748436 0.064195 0.001974
