"","n","t","j","ASC_1","ASC_2","ASC_3","ASC_4","ASC_5","ASC_6","ASC_7","ASC_8","ASC_10","ASC_11","ASC_12","ASC_13","ASC_14","ASC_15","ASC_16","ASC_17","ASC_18","ASC_19","ASC_20","Price"
"1991",81,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"1992",81,11,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"1993",81,11,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"1994",81,11,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"1995",81,11,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.59
"1996",82,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"1997",82,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"1998",82,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"1999",82,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2000",82,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2001",82,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2002",82,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2003",82,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69
"2004",82,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.19
"2005",82,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2006",82,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2007",82,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39
"2008",82,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2009",82,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2010",82,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2011",82,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2012",82,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2013",82,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.79
"2014",83,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2015",83,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2016",83,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2017",83,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2018",83,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2019",83,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2020",83,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2021",83,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.59
"2022",83,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2023",83,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2024",83,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2025",83,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2026",83,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2027",83,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2028",83,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2029",83,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2030",84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2031",84,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2032",84,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2033",84,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2034",84,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2035",84,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2036",84,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2037",84,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2038",84,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.69
"2039",85,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2040",85,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2041",85,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2042",85,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2043",85,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2044",85,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2045",85,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2046",85,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.59
"2047",86,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2048",86,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2049",86,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"2050",86,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.39
"2051",86,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99
"2052",86,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.79
"2053",86,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.79
"2054",86,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2055",86,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2056",86,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
"2057",86,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2058",86,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2059",86,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2060",86,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2061",86,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2062",86,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2063",86,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.79
"2064",86,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2065",86,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2066",86,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"2067",86,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.79
"2068",86,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.79
"2069",86,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2070",86,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2071",86,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39
"2072",86,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2073",86,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2074",86,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2075",86,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2076",86,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2077",86,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2078",86,4,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.69
"2079",87,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2080",87,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2081",87,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99
"2082",87,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2083",87,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2084",87,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2085",87,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2086",87,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2087",88,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2088",88,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2089",88,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2090",88,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2091",88,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2092",88,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2093",88,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2094",88,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.59
"2095",89,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2096",89,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2097",89,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2098",89,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2099",89,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2100",89,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2101",89,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2102",89,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.59
"2103",89,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.19
"2104",89,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.59
"2105",89,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29
"2106",89,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2107",89,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2108",89,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2109",89,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2110",89,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2111",89,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2112",89,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2113",89,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.79
"2114",89,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.15
"2115",90,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29
"2116",90,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2117",90,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2118",90,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2119",90,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2120",90,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.29
"2121",90,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2122",90,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.49
"2123",90,1,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.79
"2124",90,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.79
"2125",90,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.79
"2126",90,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19
"2127",90,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29
"2128",90,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2129",90,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2130",90,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2131",90,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2132",90,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.29
"2133",90,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2134",90,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.49
"2135",90,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.79
"2136",90,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.79
"2137",90,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.79
"2138",90,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.19
"2139",90,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2140",90,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2141",90,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2142",90,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.39
"2143",90,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"2144",90,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.69
"2145",90,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99
"2146",90,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.19
"2147",90,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2148",90,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19
"2149",90,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2150",90,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2151",90,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2152",90,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2153",90,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2154",90,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2155",90,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.79
"2156",90,4,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.19
"2157",90,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.79
"2158",90,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.79
"2159",90,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2160",90,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2161",90,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2162",90,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2163",90,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2164",90,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2165",90,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2166",90,5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2167",90,5,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"2168",90,5,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.19
"2169",90,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.29
"2170",90,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.29
"2171",90,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2172",90,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2173",90,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2174",90,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2175",90,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2176",90,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2177",90,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2178",90,6,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2179",90,6,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"2180",90,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.19
"2181",90,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.29
"2182",90,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.79
"2183",90,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2184",90,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2185",90,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2186",90,7,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.65
"2187",90,7,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.29
"2188",90,7,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.69
"2189",90,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2190",90,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2191",90,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59
"2192",90,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2193",90,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39
"2194",90,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2195",90,8,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.59
"2196",90,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.59
"2197",90,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.29
"2198",90,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2199",90,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2200",90,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2201",90,9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.49
"2202",90,9,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.79
"2203",90,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.79
"2204",90,9,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99
"2205",90,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.29
"2206",90,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2207",90,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2208",90,10,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2209",90,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.49
"2210",90,10,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.79
"2211",90,10,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.79
"2212",90,10,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.99
"2213",90,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.29
"2214",91,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29
"2215",91,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2216",91,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2217",91,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2218",91,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2219",91,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2220",91,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2221",91,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69
"2222",92,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2223",92,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2224",92,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2225",92,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2226",92,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2227",92,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2228",92,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2229",92,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2230",92,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2231",92,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2232",92,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89
"2233",92,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2234",92,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2235",92,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29
"2236",92,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2237",92,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.39
"2238",92,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2239",92,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49
"2240",92,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39
"2241",92,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2242",92,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2243",92,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2244",92,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2245",92,3,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69
"2246",93,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2247",93,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2248",93,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59
"2249",93,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79
"2250",93,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2251",93,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.19
"2252",93,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.59
"2253",93,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.19
"2254",93,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69
"2255",93,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59
"2256",93,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49
