"","n","alpha_ASC_1","alpha_ASC_2","alpha_ASC_3","alpha_ASC_4","alpha_ASC_5","alpha_ASC_6","alpha_ASC_7","alpha_ASC_8","alpha_ASC_10","alpha_ASC_11","alpha_ASC_12","alpha_ASC_13","alpha_ASC_14","alpha_ASC_15","alpha_ASC_16","alpha_ASC_17","alpha_ASC_18","alpha_ASC_19","alpha_ASC_20","beta_Price"
"812",812,-1.91945793508765,-2.08920187564239,-0.135276250106833,-2.83059004194335,-2.9598354147539,-2.11870632290891,-1.14865520003446,-2.80833809277845,-2.09486823369119,1.77989793504093,-1.01885179318034,-1.45477417749797,-1.31178687669962,-0.390163699661654,-2.37320022170709,1.17689932090266,-0.213334776187779,0.815686484713217,2.13473366177745,-1.86357078545684
"813",813,-3.7455099840481,-0.459724575967547,-1.916523324897,-0.601510343573008,-4.18210172766199,-1.01946250422233,-1.41541526747646,-0.500530799497117,-2.48196182479818,-0.14030985659281,-0.155453202661272,-1.38930315769153,-0.485970261646348,-2.80519733344871,-2.01853432247687,1.18720785983593,0.216942903574696,2.85654377346576,3.13527976048499,-5.9117940660776
"814",814,-3.43942985465797,0.273769785778272,-1.50296826421603,-0.874169836805586,-1.72390986070418,-0.0428426536623576,0.0450611016074762,-0.473745494309355,-2.552692757253,-0.168791874973169,-0.195085291480215,-2.38592401639561,0.389825724848495,-1.87567960801212,-2.42717070915995,1.86559135207252,-1.29680531609333,2.32653671483517,1.65808500751056,-4.26191172593125
"815",815,-2.96321224428742,-0.892999507360443,-0.57644441909371,-1.95275960972431,-1.34598103662179,-0.600327327628834,2.37045895282149,-0.567348551619019,-2.43916456290966,-0.742991272558716,-0.216627422252041,-1.81258945158208,-1.51082052188398,-0.72443089309265,-3.44726586026756,2.1435154837936,-1.66624812372754,2.60885592984936,2.3446939101262,-3.48130958525402
"816",816,-3.80059612512757,1.08393280590287,-2.74886677688307,-1.49430576992579,-2.99505081539283,-2.43531624901565,-2.79252754937768,-1.40055441751416,-1.59522409339898,-1.27683003100481,-0.96065435828931,-1.46712123032412,0.461892241747991,-1.29127528926546,-0.853281595945415,0.90552824044134,0.0407581843194947,2.14100710336915,1.68818964705534,-1.75646445125906
"817",817,-2.23397124486237,-4.73615469829576,-3.1846719724003,-5.38843785079295,-5.59462786658427,-4.50152621008092,-5.46883077387343,-5.17617712865462,-2.69135619391533,-1.2926458637651,-0.154341971310421,-0.416487692572018,1.96168427863166,-1.09025078973089,-3.01634160551276,-1.19096573543608,1.47621992746877,0.946157774852821,-0.0517020285958344,-1.99778080394928
"818",818,-2.28966630853446,-0.201318847979421,0.614651528965618,0.492429337170205,0.156934751275863,0.49457750464007,4.21867765631216,0.504458436697896,-1.59227061048723,0.294000730199203,-0.266407954125201,-2.34768633373103,-1.71531683120604,-1.38611774527161,-3.77128902846946,3.49378251304413,-1.49928735000383,1.79786922438021,2.35995680427608,-3.39504960505414
"819",819,-4.3847554680751,-4.5829494645999,-2.58798929862251,-5.76749844081552,-5.751410948483,-2.99819071752589,-4.31433567906402,-4.14850806921477,-2.41894811448397,-0.700730918467855,1.07046348428518,-0.576710786351658,1.92556862210237,-0.496230591544675,-2.67554586040027,-1.51742884652859,0.760642592962656,1.67953704204638,0.890662877531679,-4.42628696707959
"820",820,-2.15352025145023,1.71870658561835,-0.756740400033289,0.474188320985963,0.274807572512743,0.234761864773728,2.86774463403847,-0.405527468272772,-1.57237805753545,0.00454179445240775,-1.13049224524197,-1.77229164977732,-1.57466216800431,-1.69829105599476,-1.88761460996143,2.5926201084776,-2.24619158343498,2.20193537191285,2.46764889716794,-1.92354100447955
"821",821,-3.98598699553541,-1.22063213924881,-2.67910848467935,-3.80402901894205,-4.38215820502498,-3.04324568395985,-2.68251901775913,-2.24500829493494,-2.9649571256358,-1.17210711023889,-0.00424264142997791,-0.521766999874591,1.59553761498523,-0.906631207778781,-1.78828322922555,0.0735336237811935,0.485289006127609,2.72910950597335,1.51308782558865,-3.49620287720108
"822",822,-2.61025831089161,-1.01041471499192,0.892218123334058,-0.246824276843907,0.851695548681073,-0.540107010972053,2.62428733455293,0.28177622092637,-2.31540578584375,0.482454523009117,-1.40613736115491,-2.09844184510778,-2.28371581169552,-2.38960358140753,-3.54213458343879,2.06345133920252,-1.48900677285754,2.90248601535338,3.17136065078845,-4.12727302184831
"823",823,-3.33771534639225,-1.16196192097513,-2.0106682569228,-1.83764438262309,-1.18686292684141,-0.171464697579401,2.4188221036471,-0.809269955449349,-2.66697728634199,-0.851069586517742,-1.04470701567339,-2.06389599738318,0.197902336981916,-1.74624406758008,-3.23758435838856,2.40194127989763,-0.761558558920248,2.43738561388498,1.88589704537665,-3.78962902587578
"824",824,-5.80166471153249,-3.95876687596971,0.949670525893506,-4.61251873716306,-5.51942650702107,-2.14255082654393,-3.02770456497844,-1.59272575864621,-3.01794651865851,0.425891163620497,0.603266482089487,-1.36810299460416,-0.789397644504717,-1.2658812840669,-2.84860212182134,-0.0471515226191463,0.382806109321481,2.90816636964473,2.53563153817487,-5.90655965749838
"825",825,-4.81676761888688,-3.16716199546497,-3.68459779458132,-4.29857009601862,-4.41290977228107,-2.00253368986462,-3.00614583973351,-1.79481094589136,-3.43629815872603,-1.41854397818815,-0.92554612140432,-0.929508524769743,2.88279403822407,-1.28577851847928,-2.8944598336813,-0.0158173794787956,-1.18454401598929,2.67505185639863,2.6387047962915,-3.76740721186201
"826",826,-3.34205469815462,-2.36741397086704,-2.69386426734193,-4.19767403236428,-4.74249769959581,-2.50309465762496,-3.88669519257005,-3.57013404856004,-2.33456486106765,-0.53342863706317,-0.329531981152318,-0.547022707803519,0.789999605412437,-1.2362317200919,-1.8275843101001,-0.496217836799587,0.909389463125433,1.98725103416361,1.87170630855362,-4.27147973257784
"827",827,-4.1322586625817,-4.94141410819432,-3.19456382232528,-6.35459693698462,-5.83477565454562,-2.90234720343677,-4.81534039180537,-4.68804378460263,-2.34604156269973,-1.12917492872887,0.481224476082979,-0.906765030458221,2.43119042613306,-0.687508851542138,-2.94423878407624,-1.45604352766697,1.19940776665609,1.77497350648308,0.884448440349963,-4.84463888950529
"828",828,-3.72090382235166,-4.63716536313964,-1.76753514173014,-4.69573521834238,-5.3514273343471,-0.510064573712805,-3.25303503696155,-2.43574714333509,-2.44340666327884,0.0226284342031004,1.13354812102503,0.235865162212135,0.559451088884983,-0.980137332949419,-3.38515290370545,-0.369477625433425,0.277882958119824,3.20761395354808,2.73961499199645,-5.64962649913906
"829",829,-2.20363916321678,1.29549475941023,-0.810430040579793,1.00694054623087,-2.12188689072326,0.0901643335347691,0.0704202972553605,-0.0446147147942032,-2.30019427927933,0.163846400805105,-0.481514964966585,-1.62460552077676,-0.969450492534629,-1.81266639302412,-0.731145234796826,2.56995493525172,-1.83603766936006,2.25632041299146,2.75786081239941,-3.66575150179468
"830",830,-1.70779274454933,-2.39646309452015,-1.37147480843713,-2.8707259521612,-2.95289736353554,-1.42926054324573,-2.01538768290268,-2.02326085928512,-2.83500702376516,-0.773844709916529,-0.1465188379348,-1.7845776640132,0.333850616692908,-1.33674766036384,-2.80378984188469,0.31976807920161,-0.653204206917285,2.04362909175594,2.10172651700899,-2.75912626194123
"831",831,-2.60215797744014,0.988186241941947,0.0427690890335134,0.26490103132476,0.313914724279615,-0.0659176211240663,1.34024191559379,0.118752249692849,-2.32057702174887,0.0924128432394249,-2.19697469618031,-1.7035451489309,-1.19840802947074,-2.01457697927878,-2.08979883154806,2.94542792134902,-1.58792793907733,2.84142950457651,3.2351777113326,-3.27822062308256
"832",832,-5.26671566066973,-4.16919725580659,-1.61945072051442,-4.49179835518172,-5.7176475334485,-2.51958003491017,-3.45926187440973,-0.30964312461512,-3.88998650558734,-0.500824617356858,0.684486685411503,0.454140586503857,2.62169822051363,-1.44801635966362,-3.56847113474871,-0.665888511221228,-0.223165364025554,3.35193899288406,3.08007973228528,-5.75532863806826
"833",833,-1.78973123705002,-0.258345394825225,-0.16629685505102,-0.71237784216691,-0.438451959694236,0.344892856319869,3.50022682605272,-0.883366592564943,-2.34686919498388,-0.290489294358226,-0.509115726789005,-2.66463157030694,-1.95692405761185,-0.607650007443992,-3.05828246213213,3.5589800547965,-2.67758962055977,1.64907843709631,1.66278607210345,-2.05131147586418
"834",834,-4.78945806186445,-3.42948117400243,-2.64099827457056,-3.61453417925382,-1.40339904698523,-0.497810906088817,-0.0703389575644678,-1.62571315829859,-2.94848170759661,-1.20550556243001,0.298245870277899,-1.97132276317001,1.3905282937996,-1.21774013448851,-4.05076748039389,0.280885069377886,-1.94755135601126,2.74883077129286,1.69340222760421,-4.02721564119894
"835",835,-3.96040095503755,-4.82425372750113,-2.02845841032233,-6.10399832524384,-6.57810680157869,-2.80255816398561,-5.07270205123642,-4.45087410611692,-2.41192346776474,-1.32204496408514,1.47212374389893,-0.784356844758115,1.27861021333472,-0.803928011079332,-2.34115352123781,-1.24419540821627,1.56007083332131,2.47166736463672,1.33058479484547,-3.30455384598807
"836",836,-4.67628462390417,-3.99633861322188,-1.98974138084044,-4.3330288191397,-5.05894809142906,-2.59696124143271,-2.76464317198098,-3.6283859788809,-2.22231832133467,-0.37861054798911,0.281159153422078,-0.457720554182939,1.20805348322632,-1.128505684267,-2.24160086017588,-0.502164564069454,1.13069487149457,3.40124140528462,2.02412999684736,-5.24460124235847
"837",837,-5.40708131615197,-6.23241296861306,-2.83983952894072,-6.71781104339651,-6.8800773393281,-3.18608799358567,-3.94439317342941,-3.61017125753467,-1.70824221143337,-0.947318356201859,1.32112747004802,-0.580147289840213,1.64974227252167,-0.789040454741052,-3.60375200257926,-1.67384954321239,1.50543779617251,3.21487108805922,1.88264454769112,-6.99826985406409
"838",838,-4.27561058270639,-3.83955694870085,-1.49880646292219,-3.74126680710951,-3.67928519895086,-0.191799405642141,-0.919562773650341,-2.01204687068184,-2.11744148708535,-0.990502685807957,0.621840850922462,-1.49204556279432,-0.196188229924263,-1.4604757346783,-3.43149397524593,0.354682141456388,-0.187883520562321,2.95127672124125,2.27447640697851,-5.31225425831011
"839",839,-2.96713597934639,-0.731228397242729,0.574288613927572,-0.998646039186557,-0.487910510581382,-0.146050738981412,0.192106227727109,0.319287121799601,-3.36749245565427,0.0606194384033107,-0.55741183931796,-2.50617112955022,-1.30530898887287,-1.58373282013828,-3.63616362467881,1.69607551927541,-2.2612758106676,1.6524665201923,2.67537474860789,-3.7172581078026
"840",840,-2.89140109481623,-5.03019375811695,-2.32481777868615,-5.67250904022574,-6.17169168753788,-2.84683361774495,-5.46351916540981,-4.44316994376811,-3.38745719751902,-1.06780590983776,0.385171779658107,-0.695590100061876,0.439866185657783,-1.01008648330168,-2.80481455852551,-1.28151546416807,1.47211730899686,2.3067464208254,1.10752776500555,-4.40374347687062
"841",841,-4.88555342612818,-2.13670548073267,-1.7436184122503,-3.91355573657476,-4.61905957790053,-0.569218628645276,-1.63547819720902,-2.20101236946374,-2.7894733877183,0.262040318052542,0.451189232304309,-0.982011071397382,0.811227643516125,-0.7600886678428,-3.42215013400722,1.52527461469791,-0.0405470205200717,2.73417716476574,1.65850118645336,-6.0511562131919
"842",842,-5.12216257072348,-3.38859238893999,3.16456357766035,-3.30732769497847,-3.34577939263647,-1.52223356102511,-1.03888398862447,1.73744574760278,-2.93040857211058,1.02208666436141,-0.168555428644271,-0.9938916731349,-1.18716483011819,-1.48132502061288,-4.08374887384259,1.03325232382653,-0.0544312858440219,3.92600998701042,3.63820148229683,-5.64977064309832
"843",843,-4.47724916568178,-3.04493183212791,-2.16456518563333,-2.86616595635816,-3.14750799006701,-2.33397820170275,-2.04505997024759,-0.364268047689546,-3.36164891962695,-1.51036852992059,-0.999000267347141,-0.589016583100696,3.23519256276898,-1.21027645133559,-2.03764222265592,-0.0251355170349344,0.0354862633791365,2.94451055517492,1.68795480100881,-4.53707292440251
"844",844,-2.60399109246349,0.202233812280152,-0.706442333921491,-0.0362371108337028,-0.239517761812069,0.428575429464588,3.3516949236524,0.205261422941324,-2.45415502449212,-0.313804290415943,-0.455263753132778,-2.3193326867281,-1.47360322802823,-1.81825134297224,-3.49684809328207,2.82328566247803,-2.36558611739243,2.00454396423294,2.52158397657309,-3.64483480164862
"845",845,-3.63669703876878,-1.26962910213865,-0.301363805039311,-1.1886414744619,-0.631290642770357,0.498333788199096,0.847392231312623,0.0714506664951658,-2.76999325810443,0.371092231876933,-0.14313045151185,-1.98301718044194,-1.88884956046578,-1.81844633610439,-4.24463100359502,2.21206087065121,-0.968967783505713,3.39320260993136,2.69288541795736,-5.37609499080287
"846",846,-2.63590289418893,-1.52828034447019,-1.18955188026989,-1.07727390621218,-0.302988782299913,-0.472107084120831,2.60273236942234,-0.39969043186762,-2.32214575257965,-0.766606605695295,-0.562823704508651,-2.11268470693112,-0.132966536330177,-1.61878189803233,-3.90394618545145,1.94326149709742,-1.88831942291846,3.38268618028344,2.78355098653417,-2.82342812715797
"847",847,-1.18487253647834,1.91252835399258,-0.607919619356231,3.51620716564513,1.52209394416893,0.445558093888373,2.35357948107383,1.02855731876143,-1.76219897846831,-0.381211414024604,-2.25926744973313,-1.9211495963054,-2.76105300174912,-2.87655313186947,-0.800288614898044,2.11768889061932,-3.79887122797781,2.69335538548396,4.54244664455378,-1.96659005256823
"848",848,-3.08703463428619,0.861121951151566,-0.907119118029183,1.10737482174036,-2.08037609507335,-1.06122905487706,0.0700379873149631,-0.221815157195674,-2.42003582386737,0.0902272574059898,-0.507791985902174,-1.37695610672784,-0.0753010965758291,-2.31654427251615,-1.5601842791176,0.877550495847336,-1.27158873494686,2.03672728806497,3.7770011023378,-4.38306204148991
"849",849,-3.50668691626862,-3.86041412399987,-2.05553742725445,-4.81619742865934,-4.93844761647011,-2.79170942264949,-2.60646063127503,-2.71034022853872,-2.3861653474165,-0.382968462680046,0.360929175859761,-1.38439212823254,1.3631319077005,-0.619763984623549,-3.44032934887113,0.0607764844265246,0.0907712952869875,2.55391806001119,2.15759046792085,-4.2335084373042
"850",850,-1.1321992284564,-4.86002434247097,-5.05539516511833,-6.31852064988219,-6.19861115615925,-4.66207519743136,-6.77925964493068,-5.71058238502608,-2.89473670907337,-2.55179103139129,-0.915480894846937,-0.359818365587941,1.82780272876298,-0.892517482394976,-2.82108183682103,-2.45577428789457,1.78010365267509,2.06025725713484,1.31253498320281,-2.6094761956564
"851",851,-2.48635093208929,-0.897363710971193,-0.545665091666134,-1.49575967172433,-0.221453475377754,0.368802918511852,4.17977599069018,0.7107314716084,-2.22836380751465,-0.790534673249673,-0.920491392299996,-2.08616758392344,-1.53087643072192,-1.11853707048584,-3.76557667773923,3.56908445619167,-2.06833051855436,3.1073998032638,2.79292187954421,-3.92494427174496
"852",852,-1.46735305897403,-0.291197327788432,-0.123143274648933,0.923616855385629,1.78209072888788,0.905886433759621,3.33792051002224,0.84022983414967,-2.52416512875115,-0.318035453969676,-1.01077763538877,-2.42962775658307,-3.04434838327623,-2.05670301374195,-3.51273501255532,4.2765583469714,-2.59717475842204,2.1020720970145,2.73929369087944,-3.03640329371944
"853",853,-4.85129845374769,-2.2066203798196,-0.764275997136405,-3.15593222008437,-2.60717480222335,1.07193657869756,-0.554792219607087,-1.73800283497212,-2.27729253884574,-0.47605592837379,0.225092985660721,-1.58435289538605,-0.234198797831411,-1.25376949820664,-3.28572757309145,1.13693186529733,-0.595815392420951,2.46460096122807,1.92560524399199,-3.88683287746775
"854",854,-3.55776284483045,-0.90062191995117,-0.490364446039817,-0.679602252501416,-2.5279856772326,0.566586075018075,-0.435086032579943,-0.660335331557046,-2.29875995238793,0.103531309765649,-0.601445896672379,-1.56932272555892,-1.88368800069502,-3.2836644028051,-2.74970889326956,0.832079174773759,-0.859263902451445,2.90056643590429,3.20622307555733,-5.51929979831246
"855",855,-5.09751752582966,-5.30681981892871,-4.16997345102644,-5.89375271804415,-6.06216618658741,-3.61517324980694,-5.10308981702485,-3.2112137498815,-3.48258853590605,-1.51689997391672,0.308259831583384,-0.332026840953526,3.38998295463487,-0.643467253610462,-2.91935316020306,-1.76011122495306,0.751201159689466,2.65513342142931,2.17143038729925,-4.56788420424226
"856",856,-5.03839971200976,-4.87224334848174,-3.21615786607107,-6.39896561971632,-5.48866830786319,-3.42315619581332,-4.85240715856418,-3.87823074090155,-2.54232214575059,-1.28610628941238,1.09116945568473,-0.301500020102031,2.63032620236041,-0.136526326266865,-3.40279813788889,-0.70390020451755,2.38898981676344,2.10486720919413,0.19137483409184,-4.6202104629217
"857",857,-2.90284235727478,-3.58202194859813,2.15796469482239,-4.00733541839988,-3.97132154121272,-2.67905920439576,-2.62453378694672,-1.18817259213455,-2.76309490672752,0.451986172890142,0.532646888602628,-1.11648867053167,-0.80273960077201,-0.620290984294033,-3.43331031529466,-0.261981822404816,0.290204567527868,2.31352024296366,3.23386242874356,-4.48010607336156
"858",858,-3.9895738615088,-3.50651264029634,-1.37577365746586,-4.87207640659155,-4.22975060974997,-2.41357997647415,-1.05065137832856,-2.32267444691848,-1.81456517600167,-0.458475450874957,-0.543028551127598,-1.11993514016196,-0.841626096575257,-0.780620842879577,-3.06322287986563,0.650798959888669,1.01567192239041,3.50370544727687,2.49418657671677,-5.19829760513627
"859",859,-5.64765459907094,-4.79242000233668,-0.997301439670998,-5.01942488138215,-5.38020188363208,-2.35202907426157,-2.91355835255373,0.132880797819289,-3.51587131545893,-1.03422111899679,-0.32625888297285,0.292273767386245,1.31187851688842,-1.64402925485256,-3.84538161767347,-0.868642155421146,0.345282406459739,3.16602036745124,2.88794058563229,-5.43444328694834
"860",860,-4.27873187208764,-5.25242525706761,1.16062575116995,-5.80470260998425,-4.35024971056184,-3.48500373492614,-2.76654825303833,-2.21299098845401,-3.22704165358168,-0.132378772077012,0.180807355152895,-1.51313826599678,0.510519992299001,-0.591536770699366,-3.94421716747917,-0.391968830842313,0.870433214555599,2.43205366030778,1.94087016235903,-4.06373416813106
"861",861,-4.5681097474646,-5.25710915211073,-3.04379371996641,-7.05524249842682,-7.32686843906016,-3.61032173784201,-6.23044095368391,-4.70283311079172,-3.32314748665547,-1.95225653291305,1.4405734111405,-0.192990780574523,2.44136714587153,-0.497280840582464,-2.92036507683417,-2.42524234113125,1.30498379814046,2.24719172720428,0.794997042253832,-4.03430045681794
"862",862,-3.73523828364656,-0.455176223357149,-0.89366765116158,-1.40204646022009,-2.27020221341009,-0.415989930760018,-0.289909070902539,0.111710682832172,-2.39287053795356,0.272734475329628,-0.562543874527168,-2.09524420577275,-0.653046951291167,-1.83618194605117,-2.5712495715461,1.23669641516546,-1.33964391946364,2.58766817601474,1.9790389945407,-4.54156556356542
"863",863,-3.61277898127985,-3.7167276553078,-2.07457671639873,-4.3947108606027,-2.13223539219873,-2.68720469764804,-1.3179794835321,-2.87593867291662,-2.53686079367299,-1.67237544496008,-0.82786412164129,-0.751732769658524,-0.0867389400183466,-1.20851094559962,-3.40444149370276,0.44141597790489,0.266558249696906,2.16407782004834,1.52054724944004,-3.41960764911434
"864",864,-2.77221746833775,-1.14774322468823,-0.856287910437203,-1.0971027711237,-0.0389601057152372,-0.465105467479029,1.57466263084942,-0.272844092851007,-2.62828589448757,0.243277694938801,-0.903494677398147,-1.81925808974987,-1.19520734503856,-2.02104843963934,-3.5109506731025,2.03883077658591,-2.04930582909683,2.87794510329121,2.62622612253065,-4.2266583983913
"865",865,-1.60044782353616,-3.27947983543098,-4.09172591547652,-4.15243960873167,-4.38426281587519,-2.83589597049671,-4.02805808136642,-4.52217348085058,-2.4925530188264,-2.28737123950391,-0.624792314539827,-0.195932205796971,1.12492908556028,-0.93533719974866,-2.11551056978543,-0.322629889389705,1.09609915523421,1.80284581682969,0.976541953429656,-2.19665996922534
"866",866,-4.28321716594017,-4.72564051222148,-1.63135722564646,-6.55691389351639,-6.07726016616511,-2.81182600693799,-4.86411335804585,-3.61911882543365,-2.61893504757106,-1.64963359802954,2.0628617524151,-1.49208076767886,1.96448518690736,0.202314964869051,-3.32472535254267,-0.749580826580667,0.521457348034729,1.60063504247249,0.46394847434498,-3.77352725420766
"867",867,-2.90784922313156,-0.161100337656213,0.0543394400466257,0.71739072531164,-1.52474362519592,-0.0815264108305184,-0.298643233230288,0.268359983696476,-2.34346948040705,0.235240131943852,-1.31247504772852,-1.7781546687059,-1.52921328366511,-2.35888800041183,-2.26202672197482,2.03902068059305,-2.20789172419837,2.64670793955875,2.84564139016677,-3.6228767634675
"868",868,-5.11985131780998,-5.56331820765952,-1.99109915446483,-6.35918689169297,-6.69806694154064,-3.50629684845998,-4.98273174851529,-4.28917071868371,-3.07169195651811,-0.44933822427949,0.268053791956372,-0.182478095500203,1.72077844846604,-0.72185489146944,-3.57290772819795,-2.15038898292097,0.92259543130993,2.14917193706397,1.91687844393984,-4.63703216127704
"869",869,-3.41729898854105,0.398710582013643,1.15836607279785,1.22535703567901,1.84662684844068,1.70400969380419,6.03056128911865,2.47266006760652,-1.92802699606842,0.41660912125278,-0.924099138650421,-1.99262051596011,-2.45829095018547,-1.75263548222501,-3.69457969255977,3.55014281738587,-3.62846746108075,3.31121935429392,3.3291874849799,-3.81758752058067
"870",870,-4.12639988060996,-2.50238709065932,0.39360950378666,-2.3990511218249,-0.475528997071502,-0.305864894882332,1.36747642926827,-0.129499372959065,-2.88795884737958,-0.73391783214426,-0.0673974597860461,-1.42479229572865,-2.08479665308572,-1.89687299898822,-3.74371354793212,1.26694069776466,-1.24750142487624,3.3134253468126,2.88364679317608,-4.8272712065514
"871",871,-4.58566434074551,-0.79971245642066,-0.518557118731695,-1.87216413148036,-3.37695544812229,-1.62654572598673,-2.55789853696166,1.64811220590998,-2.86467484321429,-0.294586270873545,-0.944407274876666,-0.146284592214697,1.729196805188,-1.61390948535833,-3.34439036480454,0.980911114163287,-0.784801411357593,2.5466358277044,3.3844087558273,-4.06493039322394
"872",872,-3.46130379688997,1.31954839466568,-0.104341971352778,-0.0484864598935327,-1.44873242887107,-0.932443773200076,0.697750432834967,0.684880379421148,-2.07722938654235,0.566802434951204,-0.651618116793349,-1.48840638710709,-0.395981357006147,-1.35846453543411,-2.57405524438441,1.91650554093735,-1.49954972128266,2.75287376946059,3.1834167132599,-3.91347220112056
"873",873,-3.12582685984325,-3.10222591511238,1.58064827152751,-2.68031013496313,-3.52711215524871,-1.92293851501935,-1.91535502696389,-1.71134852110623,-1.91122204361955,0.0743461421368941,0.184592625247499,-1.33294444398598,-0.794616307768383,-0.965009756962981,-2.96508762138911,0.453635287251749,0.0496229482263322,2.92087651775369,2.32713735408617,-3.66557198269124
"874",874,-2.8450950342681,0.180203830330453,-2.61836400910479,-1.87577855623873,-3.87345022537078,-2.56421821375888,-2.63302059136728,-2.36880355219038,-1.37734213831611,-0.411625948524243,-0.811940983099378,-1.21487504733261,1.31519483925225,-1.97352570049757,-1.56013818592303,0.173690496723771,0.730439645653097,1.31213216784089,2.05437136488126,-2.8397218433936
"875",875,-4.45704896445081,-5.25780583394747,-2.85486289246474,-6.22446879640394,-6.33025314948434,-2.35880414443606,-4.85079172052723,-3.77440213446361,-3.06196864515378,-1.21814193811548,1.78480295834471,-0.819530891043384,1.86973765157243,-0.579019986685155,-3.23355225704816,-1.91288428525066,0.294473292363772,1.33472670144183,1.61454786606827,-4.09439418937143
"876",876,-4.64666926931803,-4.81560800678695,-0.259936105977479,-6.15708764788515,-5.98636591748048,-2.77686372664185,-4.21532142589443,-2.28529679409167,-2.98875215661766,0.316387206499345,1.50286578308066,-0.888471589804117,1.29929575451123,-0.319488793940091,-4.43068500548958,-0.871943451098058,0.822703529779405,2.65720306698146,2.38020835859716,-4.87400747432489
"877",877,-3.99232099890837,-5.32729849365903,-3.16131671647502,-5.97862537640114,-5.66486894445455,-3.14875974905801,-3.97739216845876,-3.58127777586723,-3.47068915692368,-1.46672195218838,-0.152856276306354,-0.641047320503716,1.18935277768357,-1.51306448889212,-4.21650895793019,-1.13567263202932,1.11374941411454,2.69648176362326,1.95231135956281,-5.36341041705898
"878",878,-3.11693474095339,-1.67078658281442,-3.44879663005762,-0.77910009927281,-2.12083655029643,-0.896672149862011,-1.02503841066961,-1.65165058016786,-2.51844660256518,-0.99260901226601,-1.04291409229638,-1.7725536842822,1.77045442123069,-1.96434981996793,-2.73402547955645,1.40255762976912,-1.0869762787594,2.83217449205178,1.63419323665915,-3.98303037269763
"879",879,-3.46152136443636,-0.864919579788478,3.4532575014075,-0.92735118197028,-0.957490761852,0.758421106990222,1.7702739135011,0.634175087518588,-2.44612967192074,1.09145413347141,0.360586866410379,-2.396036127601,-3.48224443283257,-1.53605250641159,-4.09519893336813,2.99169221971439,-1.64332745261926,2.81697572320571,3.25782637866925,-4.70457362178996
"880",880,-3.25557139662988,0.324700806544765,-0.751376375957718,-1.18266433774042,-2.71798946449242,-0.996447758756542,-0.504918740401315,-0.802200504649326,-2.4877573453353,0.0450839021220285,0.00045463872378694,-1.5836350428089,-1.43823264804217,-1.99275261797207,-2.3527974917135,1.35103111135474,-1.10242039544521,1.88133185865566,2.81088689995255,-3.38220362499249
"881",881,-3.70598563128433,-2.01864285221812,-0.795132826867434,-1.99594830213945,-1.74867620470785,-1.06290289194969,1.87462450385093,-1.87473197909811,-1.36734509043967,-0.163741260242767,0.0971288005848047,-1.4797858898605,-1.38404685675938,-0.928856400446287,-3.53173016003942,1.50873052017768,-0.945619987842009,2.01062649455842,2.77676705500584,-4.50885672618929
"882",882,-2.65713666716907,-0.769578001528207,4.49794220099605,1.83408563182694,-1.6634962452477,0.999173327460435,1.23866409674421,2.15175332544268,-2.4101847862727,1.69751106313437,-0.143483640668056,-2.49054859481928,-4.38676594147215,-2.40538590334354,-2.12210856788673,1.85631547101222,-1.46729718199636,3.74761714247955,5.15902543238324,-4.70277050668993
"883",883,-5.80118186429,-6.03196778030684,-2.17728674707782,-7.58550169483271,-6.71656910858992,-4.17024496956516,-5.49964352513601,-4.56597747637663,-2.10448582431792,-1.18440689536642,0.853279146872325,-0.773361287069615,3.76168703748768,0.718425307110803,-3.71875384998741,-1.50646429295388,2.5792470466253,1.95168612299431,1.15181497940059,-5.01166112853015
"884",884,-3.11110088542562,-1.4354955275452,-1.05238604801162,-1.64471391414525,-0.77687563529507,-0.984611702749048,1.41737903000632,-1.87710625515923,-2.38240411659959,-0.485354443034446,-0.534955310564949,-1.29508687331559,-0.612026347057744,-0.986355878497441,-2.92374123133411,1.1447926564705,-0.818122727009084,2.00393706783964,2.95701711479861,-3.16570008250665
"885",885,-5.09872205927929,-5.61664992350903,-3.17681063313101,-7.45790557851099,-7.11378514387751,-3.94976869971701,-5.83873713482833,-4.34220848322487,-1.86950467916812,-1.47602271410331,0.275191797597067,0.260026211569391,2.56066486014807,0.42611629459642,-2.5528613877978,-1.612191984648,3.00787297016399,2.91355646888488,1.19623708735614,-3.50788566655136
"886",886,-2.58325816348429,1.59086061371615,-0.989576613268104,-0.607918888016614,-1.7738302996824,-1.21447052787188,-0.441182830659465,-1.37966566293785,-2.07286759499376,-0.776538402208763,-0.914225384358912,-1.65803286790912,-1.17762293504241,-1.26032605484028,-1.76871352944441,2.60270018357482,-1.63659095985558,1.4556249674693,2.28271472339572,-2.57530654365519
"887",887,-3.84940633206462,-2.05243125260512,0.876933588575741,-3.43096658279634,-1.37266605952411,-0.751430916880595,0.0366253885312303,-0.514609548339889,-2.15734400528984,-1.03902574072862,-0.965242409974368,-2.73318538233809,1.12471283060917,-0.196932077916323,-3.99470279795021,1.90120237383505,-1.5576658286219,2.01813102718637,0.528484257176806,-4.07640695806466
